season,team,conference,total_wins,total_losses,sp_rating,sp_rank,talent_top40,talent_top40_rank,bcr,bcr_rank,bluechips,bluechips_rank,roster_n,proven_vets,proven_vets_rank,returning_prod,returning_prod_rank,dev_total,dev_total_rank,achievement,achievement_rank,ach_offense,ach_defense,stale_2026_roster
2022,Tulane,American Athletic,12.0,2.0,12.4,28.0,34.3267,81.0,0.0256,103.0,3,96.0,117,37.0,35.0,0.8379,13.0,,,14.53,10.0,6.04,8.27,False
2022,Western Kentucky,Conference USA,9.0,5.0,1.7,65.0,34.2952,82.0,0.0536,72.0,6,71.0,112,40.0,16.0,0.2205,119.0,,,3.97,51.0,5.43,-2.08,False
2022,Troy,Sun Belt,12.0,2.0,8.1,44.0,34.2819,83.0,0.0484,74.0,6,71.0,124,43.0,4.0,0.6752,46.0,,,10.43,17.0,-8.14,16.84,False
2022,Toledo,Mid-American,9.0,5.0,-3.7,81.0,34.2593,84.0,0.02,107.0,2,107.0,100,35.0,51.0,0.5326,78.0,,,-1.27,75.0,-0.07,0.17,False
2022,East Carolina,American Athletic,8.0,5.0,1.1,68.0,34.225899999999996,85.0,0.0333,93.0,4,81.0,120,47.0,2.0,0.7485,29.0,,,3.69,54.0,5.82,-0.58,False
2022,Louisiana Tech,Sun Belt,3.0,9.0,-17.8,121.0,34.2083,86.0,0.0174,115.0,2,107.0,115,36.0,44.0,0.314,105.0,,,-15.13,119.0,3.97,-18.85,False
2022,UTSA,American Athletic,11.0,3.0,7.2,48.0,34.2051,87.0,0.0268,98.0,3,96.0,112,43.0,4.0,0.8481,8.0,,,9.88,19.0,13.68,-4.44,False
2022,Akron,Mid-American,2.0,10.0,-23.4,127.0,34.1878,88.0,0.0721,58.0,8,61.0,111,39.0,19.0,0.2627,115.0,,,-20.64,127.0,-8.88,-10.32,False
2022,Utah State,Pac-12,6.0,7.0,-13.3,109.0,34.1009,89.0,0.0381,83.0,4,81.0,105,31.0,78.0,0.4391,91.0,576.1446669825802,59.0,-10.15,107.0,0.07,-10.18,False
2022,Louisiana,Sun Belt,6.0,7.0,2.0,64.0,34.082499999999996,90.0,0.0145,118.0,2,107.0,138,40.0,16.0,0.3896,93.0,,,5.24,43.0,-3.58,8.05,False
2022,UNLV,Mountain West,5.0,7.0,-11.9,103.0,34.0677,91.0,0.019,108.0,2,107.0,105,26.0,112.0,0.5094,80.0,,,-8.6,101.0,-4.44,-5.73,False
2022,Temple,American Athletic,3.0,9.0,-12.9,105.0,34.0613,92.0,0.0351,89.0,4,81.0,114,34.0,57.0,0.7081,37.0,,,-9.57,105.0,-8.92,-0.22,False
2022,San José State,Mountain West,7.0,5.0,-4.3,83.0,34.0329,93.0,0.0377,84.0,4,81.0,106,36.0,44.0,0.5655,73.0,,,-0.84,74.0,-6.04,6.82,False
2022,Coastal Carolina,Sun Belt,9.0,4.0,0.6,69.0,34.0125,94.0,0.0083,124.0,1,119.0,120,31.0,78.0,0.5808,70.0,,,4.15,49.0,7.61,-2.15,False
2022,Florida International,Conference USA,4.0,8.0,-25.5,129.0,34.0108,95.0,0.018,112.0,2,107.0,111,23.0,122.0,0.4505,89.0,,,-21.94,130.0,-6.68,-13.84,False
2022,Tulsa,American Athletic,5.0,7.0,-6.1,87.0,33.999700000000004,96.0,0.0259,101.0,3,96.0,116,31.0,78.0,0.4782,86.0,,,-2.49,80.0,7.65,-10.03,False
2022,App State,Sun Belt,6.0,6.0,1.7,65.0,33.9924,97.0,0.0259,101.0,3,96.0,116,42.0,8.0,0.5791,71.0,,,5.34,42.0,7.87,-1.31,False
2022,Colorado State,Pac-12,3.0,9.0,-22.2,125.0,33.9887,98.0,0.036,86.0,4,81.0,111,31.0,78.0,0.2783,112.0,555.1866896017764,65.0,-18.54,123.0,-17.22,-0.51,False
2022,Georgia State,Sun Belt,4.0,8.0,-3.3,79.0,33.9821,99.0,0.037,85.0,4,81.0,108,39.0,19.0,0.8188,15.0,,,0.39,71.0,8.7,-9.8,False
2022,Nevada,Mountain West,2.0,10.0,-22.4,126.0,33.9803,100.0,0.0351,89.0,4,81.0,114,25.0,116.0,0.0759,129.0,,,-18.7,125.0,-9.1,-9.3,False
2022,UAB,American Athletic,7.0,6.0,-0.5,70.0,33.962500000000006,101.0,0.0484,74.0,6,71.0,124,38.0,27.0,0.7961,19.0,,,3.28,56.0,0.75,3.23,False
2022,Southern Miss,Sun Belt,7.0,6.0,-3.5,80.0,33.9533,102.0,0.0087,121.0,1,119.0,115,34.0,57.0,0.8443,10.0,,,0.32,72.0,-6.62,5.65,False
2022,Hawai'i,Mountain West,3.0,10.0,-24.7,128.0,33.936099999999996,103.0,0.0672,63.0,8,61.0,119,31.0,78.0,0.2429,118.0,,,-20.8,128.0,-9.08,-10.83,False
2022,Eastern Michigan,Mid-American,9.0,4.0,-7.1,90.0,33.9266,104.0,0.032,94.0,4,81.0,125,37.0,35.0,0.5041,82.0,,,-3.16,82.0,-0.85,-3.81,False
2022,Liberty,Conference USA,8.0,5.0,-1.5,73.0,33.90429999999999,105.0,0.0261,100.0,3,96.0,115,41.0,13.0,0.3616,98.0,,,2.54,62.0,-0.69,3.22,False
2022,Georgia Southern,Sun Belt,6.0,7.0,-6.4,88.0,33.9028,106.0,0.0224,106.0,3,96.0,134,42.0,8.0,0.6758,45.0,,,-2.35,79.0,9.52,-11.68,False
2022,Western Michigan,Mid-American,5.0,7.0,-17.3,120.0,33.8907,107.0,0.0179,113.0,2,107.0,112,33.0,65.0,0.3153,104.0,,,-13.2,115.0,-13.55,1.34,False
2022,UConn,FBS Independents,6.0,7.0,-14.6,112.0,33.8347,108.0,0.0392,81.0,4,81.0,102,17.0,130.0,0.5871,69.0,,,-10.24,108.0,-10.39,0.83,False
2022,South Alabama,Sun Belt,10.0,3.0,10.8,33.0,33.754799999999996,109.0,0.0348,91.0,4,81.0,115,31.0,78.0,0.3112,106.0,,,15.52,8.0,2.43,11.45,False
2022,Old Dominion,Sun Belt,3.0,9.0,-13.0,106.0,33.7157,110.0,0.0174,115.0,2,107.0,115,21.0,126.0,0.9409,2.0,,,-8.1,97.0,-7.36,-0.38,False
2022,Bowling Green,Mid-American,6.0,7.0,-18.1,122.0,33.712,111.0,0.0278,97.0,3,96.0,108,37.0,35.0,1.0333,1.0,,,-13.19,114.0,-0.45,-11.68,False
2022,Middle Tennessee,Conference USA,8.0,5.0,-6.9,89.0,33.690799999999996,112.0,0.0187,110.0,2,107.0,107,36.0,44.0,0.6387,57.0,,,-1.89,76.0,1.41,-4.35,False
2022,Texas State,Pac-12,4.0,8.0,-11.5,101.0,33.6763,113.0,0.0263,99.0,3,96.0,114,44.0,3.0,0.5325,79.0,674.0856313277734,31.0,-6.42,91.0,-6.75,-0.52,False
2022,Kent State,Mid-American,5.0,7.0,-13.1,108.0,33.6673,114.0,0.0396,80.0,4,81.0,101,34.0,57.0,0.4566,87.0,,,-7.98,96.0,1.47,-8.91,False
2022,Miami (OH),Mid-American,6.0,7.0,-12.7,104.0,33.6358,115.0,0.0,128.0,0,128.0,116,29.0,101.0,0.6548,53.0,,,-7.44,95.0,-15.44,6.94,False
2022,Massachusetts,Mid-American,1.0,11.0,-30.3,131.0,33.611900000000006,116.0,0.028,96.0,3,96.0,107,30.0,92.0,0.7869,21.0,,,-24.93,131.0,-16.47,-7.32,False
2022,Buffalo,Mid-American,7.0,6.0,-9.2,97.0,33.544,117.0,0.0089,119.0,1,119.0,112,33.0,65.0,0.3247,103.0,,,-3.53,86.0,1.22,-5.82,False
2022,Northern Illinois,Mountain West,3.0,9.0,-18.8,123.0,33.476699999999994,118.0,0.0083,124.0,1,119.0,120,30.0,92.0,0.8409,12.0,,,-12.82,113.0,1.7,-13.81,False
2022,Rice,American Athletic,5.0,8.0,-15.2,115.0,33.4655,119.0,0.0185,111.0,2,107.0,108,31.0,78.0,0.3566,99.0,,,-9.17,103.0,-0.47,-7.6,False
2022,New Mexico State,Conference USA,7.0,6.0,-15.4,116.0,33.438199999999995,120.0,0.0388,82.0,5,77.0,129,16.0,131.0,0.247,117.0,,,-9.25,104.0,-11.49,3.35,False
2022,Ohio,Mid-American,10.0,4.0,-4.6,85.0,33.373000000000005,121.0,0.0085,123.0,1,119.0,118,35.0,51.0,0.3535,100.0,,,1.85,64.0,8.29,-5.75,False
2022,Ball State,Mid-American,5.0,7.0,-14.9,113.0,33.305,122.0,0.0179,113.0,2,107.0,112,25.0,116.0,0.3687,96.0,,,-8.14,98.0,-7.12,-0.55,False
2022,UL Monroe,Sun Belt,4.0,8.0,-15.7,117.0,33.25749999999999,123.0,0.0238,105.0,3,96.0,126,26.0,112.0,0.6549,52.0,,,-8.73,102.0,0.21,-9.37,False
2022,Central Michigan,Mid-American,4.0,8.0,-14.0,111.0,33.2023,124.0,0.0,128.0,0,128.0,120,26.0,112.0,0.6715,49.0,,,-6.78,93.0,-3.83,-2.49,False
2022,Wyoming,Mountain West,7.0,6.0,-10.8,100.0,33.197199999999995,125.0,0.0088,120.0,1,119.0,114,23.0,122.0,0.1597,126.0,,,-3.55,87.0,-7.92,3.52,False
2022,New Mexico,Mountain West,2.0,10.0,-26.9,130.0,33.042100000000005,126.0,0.0,128.0,0,128.0,118,23.0,122.0,0.4215,92.0,,,-18.95,126.0,-16.39,-1.94,False
2022,Army,American Athletic,6.0,6.0,-1.5,73.0,32.9439,127.0,0.0061,127.0,1,119.0,164,32.0,71.0,0.6159,64.0,,,6.89,35.0,2.48,4.81,False
2022,Navy,American Athletic,4.0,8.0,-7.2,93.0,32.531499999999994,128.0,0.0,128.0,0,128.0,178,20.0,127.0,0.2196,120.0,,,3.06,57.0,-2.77,6.35,False
2022,UTEP,Mountain West,5.0,7.0,-10.7,99.0,32.149100000000004,129.0,0.0174,115.0,2,107.0,115,36.0,44.0,0.6221,62.0,,,1.29,67.0,0.9,-1.36,False
2022,James Madison,Sun Belt,8.0,3.0,6.5,51.0,28.311600000000002,130.0,0.036,86.0,4,81.0,111,20.0,127.0,,,,,35.88,2.0,22.07,13.7,False
2022,Air Force,Mountain West,10.0,3.0,3.9,58.0,26.4171,131.0,0.0087,121.0,1,119.0,115,18.0,129.0,0.7132,36.0,,,41.86,1.0,12.34,27.93,False
2023,Alabama,SEC,12.0,2.0,23.1,7.0,39.2498,1.0,0.5435,2.0,75,1.0,138,26.0,115.0,0.4133,81.0,618.0963938678451,49.0,2.73,53.0,0.35,1.58,False
2023,Georgia,SEC,13.0,1.0,31.2,2.0,38.9037,2.0,0.4925,4.0,66,3.0,134,36.0,35.0,0.388,90.0,673.9592735777821,28.0,12.53,10.0,5.89,5.75,False
2023,Ohio State,Big Ten,11.0,2.0,25.2,4.0,38.805,3.0,0.6048,1.0,75,1.0,124,35.0,44.0,0.637,43.0,586.653134194842,55.0,7.02,32.0,-3.87,10.37,False
2023,Texas A&M,SEC,7.0,6.0,15.6,16.0,38.4097,4.0,0.406,10.0,54,7.0,133,28.0,100.0,0.6489,38.0,668.3252986255286,30.0,-0.64,68.0,0.09,0.26,False
2023,Clemson,ACC,9.0,4.0,10.5,22.0,38.1905,5.0,0.4211,6.0,56,5.0,133,31.0,76.0,0.5506,61.0,534.2310492445246,70.0,-4.66,88.0,-4.58,0.55,False
2023,Texas,SEC,12.0,2.0,23.2,6.0,38.188100000000006,6.0,0.4706,5.0,56,5.0,119,28.0,100.0,0.6111,50.0,684.9154358036459,25.0,8.05,26.0,5.42,1.85,False
2023,LSU,SEC,10.0,3.0,19.1,11.0,38.186899999999994,7.0,0.3932,12.0,46,12.0,117,31.0,76.0,0.8454,10.0,714.6146597100116,20.0,3.96,48.0,10.73,-5.45,False
2023,USC,Big Ten,8.0,5.0,9.4,29.0,37.9637,8.0,0.4182,7.0,46,12.0,110,38.0,24.0,0.7605,26.0,654.4738197637505,34.0,-4.64,87.0,9.97,-12.75,False
2023,Oklahoma,SEC,10.0,3.0,15.0,17.0,37.8175,9.0,0.408,8.0,51,9.0,125,33.0,66.0,0.5199,66.0,709.9712566381097,21.0,1.68,60.0,5.52,-2.22,False
2023,Oregon,Big Ten,12.0,2.0,26.2,3.0,37.6387,10.0,0.4062,9.0,52,8.0,128,36.0,35.0,0.7854,15.0,739.6171609948926,11.0,13.76,5.0,12.46,2.58,False
2023,Notre Dame,FBS Independents,10.0,3.0,20.1,8.0,37.5859,11.0,0.4957,3.0,58,4.0,117,30.0,81.0,0.3646,94.0,,,7.92,27.0,3.88,4.2,False
2023,Miami,ACC,7.0,6.0,9.6,28.0,37.4512,12.0,0.4019,11.0,43,15.0,107,38.0,24.0,0.7219,29.0,577.5285194523576,59.0,-1.92,76.0,-1.39,-1.9,False
2023,Penn State,Big Ten,10.0,3.0,23.5,5.0,37.3779,13.0,0.384,14.0,48,10.0,125,25.0,121.0,0.3567,98.0,681.4128635480141,27.0,12.34,12.0,0.79,10.86,False
2023,Florida,SEC,5.0,7.0,6.8,41.0,37.3652,14.0,0.3846,13.0,45,14.0,117,24.0,124.0,0.3658,93.0,506.8243418785676,74.0,-4.3,85.0,-0.78,-4.61,False
2023,Michigan,Big Ten,15.0,0.0,31.3,1.0,37.342999999999996,15.0,0.3357,15.0,48,10.0,143,36.0,35.0,0.776,20.0,722.9887206281785,16.0,20.31,2.0,4.77,14.24,False
2023,Tennessee,SEC,9.0,4.0,16.2,14.0,37.1318,16.0,0.2903,17.0,36,16.0,124,37.0,30.0,0.422,79.0,751.6937547415457,8.0,6.25,35.0,3.58,2.71,False
2023,North Carolina,ACC,8.0,5.0,7.4,39.0,37.018100000000004,17.0,0.2833,18.0,34,18.0,120,42.0,5.0,0.7752,21.0,752.3516872982146,7.0,-1.99,77.0,3.36,-5.63,False
2023,Auburn,SEC,6.0,7.0,7.6,36.0,36.5489,18.0,0.2941,16.0,35,17.0,119,42.0,5.0,0.7854,15.0,572.892873241317,61.0,0.52,64.0,-3.5,3.11,False
2023,Nebraska,Big Ten,5.0,7.0,0.3,65.0,36.4767,19.0,0.1765,32.0,24,27.0,136,34.0,55.0,0.143,128.0,544.2022719666858,65.0,-6.43,99.0,-14.13,9.47,False
2023,UCLA,Big Ten,8.0,5.0,9.7,27.0,36.4752,20.0,0.2258,24.0,28,21.0,124,41.0,7.0,0.2816,107.0,880.3593364407561,1.0,2.98,52.0,-0.13,4.98,False
2023,TCU,Big 12,5.0,7.0,7.9,35.0,36.466,21.0,0.2047,27.0,26,25.0,127,34.0,55.0,0.1444,127.0,554.9822593070915,63.0,1.23,62.0,3.8,-1.9,False
2023,Florida State,ACC,13.0,1.0,19.4,9.0,36.422799999999995,22.0,0.2358,21.0,29,19.0,123,41.0,7.0,0.7799,17.0,777.0297670249022,3.0,12.94,8.0,4.5,7.0,False
2023,Ole Miss,SEC,11.0,2.0,18.4,12.0,36.417100000000005,23.0,0.186,30.0,24,27.0,129,39.0,21.0,0.6151,48.0,759.7288504552189,5.0,11.97,13.0,6.72,4.31,False
2023,Missouri,SEC,11.0,2.0,19.3,10.0,36.373799999999996,24.0,0.2091,26.0,23,29.0,110,31.0,76.0,0.6516,36.0,709.0876033428841,23.0,13.08,7.0,7.02,5.6,False
2023,South Carolina,SEC,5.0,7.0,4.3,51.0,36.3626,25.0,0.2241,25.0,26,25.0,116,29.0,93.0,0.6194,45.0,661.6543551651313,32.0,-1.86,75.0,-1.25,-1.97,False
2023,Washington,Big Ten,14.0,1.0,16.4,13.0,36.321799999999996,26.0,0.2269,23.0,27,24.0,119,35.0,44.0,0.8331,11.0,743.4528598453489,10.0,10.44,16.0,10.95,-0.98,False
2023,Louisville,ACC,10.0,4.0,8.0,33.0,36.2282,27.0,0.1864,28.0,22,30.0,118,44.0,2.0,0.2309,113.0,717.9256507099053,18.0,2.5,56.0,0.97,1.63,False
2023,Mississippi State,SEC,5.0,7.0,0.5,62.0,36.2089,28.0,0.2523,19.0,28,21.0,111,36.0,35.0,0.529,65.0,582.9309721809865,56.0,-4.91,90.0,-4.38,-0.93,False
2023,Michigan State,Big Ten,4.0,8.0,-6.8,87.0,36.195899999999995,29.0,0.1709,33.0,20,32.0,117,40.0,14.0,0.2238,115.0,547.8001004847943,64.0,-12.14,123.0,-13.35,0.0,False
2023,Wisconsin,Big Ten,7.0,6.0,9.4,29.0,36.1504,30.0,0.1557,36.0,19,35.0,122,40.0,14.0,0.5988,51.0,647.5874201935775,40.0,4.28,47.0,-6.74,10.0,False
2023,Kentucky,SEC,7.0,6.0,10.5,22.0,36.141,31.0,0.2458,20.0,29,19.0,118,30.0,81.0,0.4803,70.0,623.0930424652041,47.0,5.43,43.0,2.68,1.92,False
2023,Georgia Tech,ACC,7.0,6.0,0.3,65.0,36.101800000000004,32.0,0.1864,28.0,22,30.0,118,41.0,7.0,0.3633,96.0,732.9053532236305,12.0,-4.58,86.0,0.58,-4.89,False
2023,UCF,Big 12,6.0,7.0,3.4,57.0,36.067,33.0,0.1405,37.0,17,37.0,121,40.0,14.0,0.6805,31.0,635.1521002585881,45.0,-1.31,73.0,1.56,-0.91,False
2023,Arkansas,SEC,4.0,8.0,3.5,54.0,36.0419,34.0,0.2314,22.0,28,21.0,121,37.0,30.0,0.581,54.0,646.9686482836283,41.0,-1.09,71.0,-0.38,-2.25,False
2023,Utah,Big 12,8.0,5.0,8.5,32.0,35.9507,35.0,0.1639,34.0,20,32.0,122,33.0,66.0,0.7177,30.0,571.0624500895071,62.0,4.36,46.0,-1.75,5.15,False
2023,Stanford,ACC,3.0,9.0,-11.9,108.0,35.9165,36.0,0.1792,31.0,19,35.0,106,29.0,93.0,0.3811,91.0,453.08246175689385,75.0,-15.87,128.0,-6.97,-9.87,False
2023,Colorado,Big 12,4.0,8.0,-4.9,81.0,35.895799999999994,37.0,0.1239,42.0,14,42.0,113,30.0,81.0,0.077,131.0,598.4529658972692,54.0,-8.77,108.0,1.28,-9.73,False
2023,SMU,ACC,11.0,3.0,10.1,24.0,35.857600000000005,38.0,0.128,41.0,16,38.0,125,41.0,7.0,0.3805,92.0,814.1212858234818,2.0,6.42,34.0,5.87,1.76,False
2023,Pittsburgh,ACC,3.0,9.0,-7.3,90.0,35.808,39.0,0.1197,43.0,14,42.0,117,38.0,24.0,0.2456,112.0,709.5700608469772,22.0,-10.73,119.0,-8.81,-1.13,False
2023,Texas Tech,Big 12,7.0,6.0,6.1,43.0,35.7959,40.0,0.1167,46.0,14,42.0,120,40.0,14.0,0.7687,23.0,654.4282932310646,35.0,2.72,54.0,1.52,0.2,False
2023,NC State,ACC,9.0,4.0,7.4,39.0,35.7103,41.0,0.1639,34.0,20,32.0,122,36.0,35.0,0.3637,95.0,656.3758761284769,33.0,4.45,45.0,-2.37,5.39,False
2023,Indiana,Big Ten,3.0,9.0,-7.4,92.0,35.6617,42.0,0.1074,50.0,13,47.0,121,34.0,55.0,0.2046,117.0,580.4330130910696,57.0,-10.11,114.0,-8.15,-2.0,False
2023,Arizona State,Big 12,3.0,9.0,-11.3,107.0,35.6572,43.0,0.1186,45.0,14,42.0,118,34.0,55.0,0.6154,47.0,507.4011969751039,73.0,-13.99,125.0,-7.54,-4.69,False
2023,Iowa,Big Ten,10.0,4.0,5.8,46.0,35.610699999999994,44.0,0.1111,48.0,14,42.0,126,24.0,124.0,0.4202,80.0,639.6060883283177,43.0,3.34,50.0,-13.83,16.01,False
2023,Arizona,Big 12,10.0,3.0,14.1,18.0,35.60380000000001,45.0,0.1364,40.0,15,41.0,110,28.0,100.0,0.8459,9.0,721.7579956416571,17.0,11.67,14.0,9.69,2.22,False
2023,Cincinnati,Big 12,3.0,9.0,-6.8,87.0,35.5933,46.0,0.1071,51.0,12,51.0,112,40.0,14.0,0.0665,133.0,575.5847174930489,60.0,-9.18,112.0,-6.29,-2.95,False
2023,Baylor,Big 12,3.0,9.0,-8.3,97.0,35.57449999999999,47.0,0.1193,44.0,13,47.0,109,34.0,55.0,0.6472,39.0,538.7039314569988,69.0,-10.59,116.0,-3.04,-7.21,False
2023,Maryland,Big Ten,8.0,5.0,11.0,21.0,35.5449,48.0,0.1368,38.0,16,38.0,117,32.0,71.0,0.7793,18.0,667.5454003821592,31.0,8.86,22.0,0.83,7.86,False
2023,California,ACC,6.0,7.0,-0.1,67.0,35.496500000000005,49.0,0.1368,38.0,16,38.0,117,39.0,21.0,0.3266,104.0,717.9143078702455,19.0,-2.0,78.0,3.25,-3.14,False
2023,West Virginia,Big 12,9.0,4.0,7.5,37.0,35.46039999999999,50.0,0.0855,56.0,10,55.0,117,34.0,55.0,0.3514,100.0,732.2909308681434,13.0,5.78,37.0,4.23,1.05,False
2023,Minnesota,Big Ten,6.0,7.0,0.4,63.0,35.3801,51.0,0.0957,53.0,11,53.0,115,35.0,44.0,0.4088,84.0,527.900572864491,71.0,-0.93,70.0,-7.07,4.72,False
2023,Purdue,Big Ten,4.0,8.0,-7.3,90.0,35.3481,52.0,0.1111,48.0,13,47.0,117,36.0,35.0,0.344,101.0,651.4106402288771,36.0,-8.47,107.0,-5.19,-1.2,False
2023,Oklahoma State,Big 12,10.0,4.0,6.7,42.0,35.324799999999996,53.0,0.0635,66.0,8,61.0,126,35.0,44.0,0.3025,105.0,615.3508846438817,50.0,5.64,40.0,5.86,-1.15,False
2023,Houston,Big 12,4.0,8.0,-7.8,94.0,35.3086,54.0,0.1017,52.0,12,51.0,118,29.0,93.0,0.1651,124.0,539.4987999248267,67.0,-8.78,109.0,-1.3,-6.22,False
2023,Northwestern,Big Ten,8.0,5.0,-1.3,69.0,35.3063,55.0,0.0777,58.0,8,61.0,103,29.0,93.0,0.645,40.0,643.810052919926,42.0,-2.27,80.0,-8.39,7.49,False
2023,Iowa State,Big 12,7.0,6.0,7.5,37.0,35.2608,56.0,0.0606,68.0,8,61.0,132,25.0,121.0,0.6377,42.0,683.2487955198625,26.0,6.76,33.0,-0.38,5.99,False
2023,Memphis,American Athletic,10.0,3.0,3.5,54.0,35.1948,57.0,0.1121,47.0,13,47.0,116,37.0,30.0,0.4513,75.0,,,3.08,51.0,10.48,-7.56,False
2023,Boston College,ACC,7.0,6.0,-5.9,83.0,35.1927,58.0,0.0932,54.0,11,53.0,118,28.0,100.0,0.4068,86.0,521.9393912470765,72.0,-6.31,97.0,-4.42,-1.36,False
2023,Virginia Tech,ACC,7.0,6.0,5.8,46.0,35.1826,59.0,0.0738,60.0,9,58.0,122,31.0,76.0,0.6408,41.0,726.7454635726299,14.0,5.44,42.0,0.91,2.97,False
2023,Oregon State,Pac-12,8.0,5.0,12.6,19.0,35.1529,60.0,0.064,65.0,8,61.0,125,36.0,35.0,0.5587,58.0,770.0075033006447,4.0,12.39,11.0,6.68,4.03,False
2023,Kansas,Big 12,9.0,4.0,9.9,25.0,35.1091,61.0,0.0588,70.0,7,67.0,119,35.0,44.0,0.9966,1.0,704.8152063482303,24.0,9.9,18.0,9.18,0.33,False
2023,Rutgers,Big Ten,7.0,6.0,3.5,54.0,35.0482,62.0,0.0458,87.0,6,76.0,131,34.0,55.0,0.4538,74.0,602.1312789784605,53.0,3.8,49.0,-5.27,7.87,False
2023,Virginia,ACC,3.0,9.0,-10.8,105.0,35.0269,63.0,0.0714,62.0,9,58.0,126,31.0,76.0,0.1706,122.0,540.5474207232706,66.0,-10.39,115.0,-5.22,-5.09,False
2023,Vanderbilt,SEC,2.0,10.0,-12.7,110.0,34.991899999999994,64.0,0.0439,89.0,5,86.0,114,28.0,100.0,0.5145,67.0,622.2069033680303,48.0,-12.12,122.0,-2.53,-9.61,False
2023,Duke,ACC,8.0,5.0,9.4,29.0,34.9618,65.0,0.0367,97.0,4,96.0,109,41.0,7.0,0.9832,2.0,670.3128899468545,29.0,10.13,17.0,1.24,7.26,False
2023,South Florida,American Athletic,7.0,6.0,-6.6,85.0,34.9343,66.0,0.0776,59.0,9,58.0,116,36.0,35.0,0.2688,108.0,,,-5.74,95.0,2.41,-7.68,False
2023,Illinois,Big Ten,5.0,7.0,-2.5,75.0,34.905,67.0,0.0583,71.0,7,67.0,120,24.0,124.0,0.2046,117.0,648.5050215090486,38.0,-1.49,74.0,-4.32,2.79,False
2023,Syracuse,ACC,6.0,7.0,-4.4,80.0,34.866099999999996,68.0,0.055,77.0,6,76.0,109,26.0,115.0,0.7703,22.0,604.4223701026407,52.0,-3.2,83.0,-3.63,0.87,False
2023,Kansas State,Big 12,9.0,4.0,16.2,14.0,34.845600000000005,69.0,0.0484,84.0,6,76.0,124,26.0,115.0,0.4902,69.0,649.352361212534,37.0,17.5,4.0,13.12,5.22,False
2023,Wake Forest,ACC,4.0,8.0,-7.9,96.0,34.7749,70.0,0.0565,74.0,7,67.0,124,35.0,44.0,0.4132,82.0,580.3845390226038,58.0,-6.25,96.0,-5.41,0.28,False
2023,UAB,American Athletic,4.0,8.0,-14.7,117.0,34.7576,71.0,0.0513,80.0,6,76.0,117,27.0,107.0,0.3942,88.0,,,-12.97,124.0,1.34,-12.38,False
2023,Marshall,Sun Belt,6.0,7.0,-9.0,99.0,34.7117,72.0,0.056,76.0,7,67.0,125,30.0,81.0,0.3949,87.0,,,-7.04,100.0,-1.05,-4.18,False
2023,Charlotte,American Athletic,3.0,9.0,-21.4,129.0,34.6978,73.0,0.0667,63.0,8,61.0,120,26.0,115.0,0.1455,126.0,,,-19.37,132.0,-10.62,-7.05,False
2023,San Diego State,Pac-12,4.0,8.0,-10.3,104.0,34.6862,74.0,0.0727,61.0,8,61.0,110,30.0,81.0,0.7763,19.0,539.095954219559,68.0,-8.21,106.0,-5.99,-2.83,False
2023,East Carolina,American Athletic,2.0,10.0,-12.8,111.0,34.676899999999996,75.0,0.0488,83.0,6,76.0,123,34.0,55.0,0.0877,130.0,,,-10.67,118.0,-9.97,-0.7,False
2023,Florida Atlantic,American Athletic,4.0,8.0,-9.4,100.0,34.642399999999995,76.0,0.0614,67.0,7,67.0,114,45.0,1.0,0.446,77.0,,,-7.1,101.0,-5.48,-0.43,False
2023,BYU,Big 12,5.0,7.0,-3.3,76.0,34.587999999999994,77.0,0.0579,72.0,7,67.0,121,38.0,24.0,0.2945,106.0,613.9262693085292,51.0,-0.73,69.0,0.15,-2.71,False
2023,Tulane,American Athletic,11.0,3.0,2.8,58.0,34.5668,78.0,0.041,95.0,5,86.0,122,41.0,7.0,0.5896,53.0,,,5.47,41.0,1.4,3.24,False
2023,South Alabama,Sun Belt,7.0,6.0,5.1,49.0,34.5434,79.0,0.0504,81.0,6,76.0,119,38.0,24.0,0.8272,12.0,,,7.89,28.0,5.56,1.69,False
2023,Massachusetts,Mid-American,3.0,9.0,-17.5,125.0,34.4697,80.0,0.0917,55.0,10,55.0,109,39.0,21.0,0.5396,64.0,,,-14.35,126.0,-4.07,-8.34,False
2023,Temple,American Athletic,3.0,9.0,-21.0,127.0,34.45910000000001,81.0,0.0561,75.0,6,76.0,107,37.0,30.0,0.7683,24.0,,,-17.8,131.0,-6.24,-9.92,False
2023,Washington State,Pac-12,5.0,7.0,4.9,50.0,34.457499999999996,82.0,0.0161,120.0,2,112.0,124,32.0,71.0,0.2554,111.0,630.2908396805146,46.0,8.11,25.0,6.16,0.49,False
2023,Texas State,Pac-12,8.0,5.0,-1.6,70.0,34.43,83.0,0.0579,72.0,7,67.0,121,44.0,2.0,0.469,72.0,752.8286549185397,6.0,1.75,59.0,6.43,-5.85,False
2023,Toledo,Mid-American,11.0,3.0,3.7,53.0,34.4207,84.0,0.0424,93.0,5,86.0,118,40.0,14.0,0.7882,14.0,,,7.09,30.0,0.75,6.27,False
2023,Arkansas State,Sun Belt,6.0,7.0,-6.3,84.0,34.4159,85.0,0.0165,118.0,2,112.0,121,35.0,44.0,0.1685,123.0,,,-2.88,82.0,1.06,-4.82,False
